fire_id,mint,symbol,fire_time,entry_snapshot_ts,forward_snapshot_ts,entry_lag_sec,forward_lag_sec,price_at_fire,price_fwd_5m,r_forward_5m,label_source,label_quality
0b3102a0,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,WETH,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,2034.48,2036.21,0.00085,universe_snapshot,good
0b3102a0,EPuZ1X6pPzac3ELPsT59LStmgaSr4kBJvaAbL15Fpump,Distorted,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.002143,0.002143,0.0,universe_snapshot,good
0b3102a0,5kPosFqLTMLibiiR5Jvch9veDhNhemiC1J3xgXyJpump,LOBSTER,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.000136,0.000136,0.0,universe_snapshot,good
0b3102a0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.596,0.5955,-0.000839,universe_snapshot,good
0b3102a0,GyL9u313funLmMWrMwxq9EaxMh481NEH9hqdbRQ8pump,MISSILE,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,8.576e-05,8.576e-05,0.0,universe_snapshot,good
0b3102a0,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,WBTC,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,69911.16,69971.25,0.00086,universe_snapshot,good
0b3102a0,5P8KkW5jrqdsrhTRGEA91FKdao7CxCb2hJYzLGtCpump,SPACE,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0001477,0.0001477,0.0,universe_snapshot,good
0b3102a0,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.1655,0.1655,0.0,universe_snapshot,good
0b3102a0,4D9jZY6nkXnm3ofmWWJVcJrvtXDMfE5Zwy8rZMy5pump,JEW,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0007269,0.0007269,0.0,universe_snapshot,good
0b3102a0,d4VnSVqaUBf3dTxUqdeD4L2ix3rvsEcis4kNv3npump,SIRI,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0001734,0.0001734,0.0,universe_snapshot,good
0b3102a0,C4yDhKwkikpVGCQWD9BT2SJyHAtRFFnKPDM9Nyshpump,Life,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.000517,0.000517,0.0,universe_snapshot,good
0b3102a0,C9dJfTGUzhuqPWxh9mcDr66JZN4uzXh2gh9EWnEdpump,WAR,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.02724,0.02724,0.0,universe_snapshot,good
0b3102a0,3guyMhp6p7USQUzwTYgXrKoer98rE398grT5RcPKpump,NemoClaw,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0001186,0.0001186,0.0,universe_snapshot,good
0b3102a0,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,mSOL,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,116.83,116.83,0.0,universe_snapshot,good
0b3102a0,D5WomD9VJ5GAer4SxbfaXJt9aSq1H62rUmWGNKnzpump,NailPigeon,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,8.194e-05,8.194e-05,0.0,universe_snapshot,good
0b3102a0,1D2jtKqeNxfQ2bqwyG5UuL2pHNB4gqnz7YMKYQqpump,MWO,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0003056,0.0003056,0.0,universe_snapshot,good
0b3102a0,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0004215,0.0004227,0.002847,universe_snapshot,good
0b3102a0,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,Fartcoin ,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.1548,0.1547,-0.000646,universe_snapshot,good
0b3102a0,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,5.938e-06,5.938e-06,0.0,universe_snapshot,good
0b3102a0,DTWgi6rxhB8vLLvduTjDxEE5L3UNy6rtePoV4tQgpump,1%,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,9.908e-05,9.908e-05,0.0,universe_snapshot,good
0b3102a0,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,SCUBA,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0004586,0.0004586,0.0,universe_snapshot,good
0b3102a0,8FSsdMVHLxbNqgWDDq2ihhKx69ja7QP6ZW5xy1Z8pump,5,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0001703,0.0001703,0.0,universe_snapshot,good
0b3102a0,DUr5rZAfYduvihaiyMnfqgnhqYWbPWJXvK954qyTpump,SOLINU,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0001182,0.0001182,0.0,universe_snapshot,good
0b3102a0,7oXNE1dbpHUp6dn1JF8pRgCtzfCy4P2FuBneWjZHpump,WhiteHouse,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0003385,0.0003385,0.0,universe_snapshot,good
0b3102a0,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.9375,0.9366,-0.00096,universe_snapshot,good
0b3102a0,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,abcdefg,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0003474,0.0003474,0.0,universe_snapshot,good
0b3102a0,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,$WIF,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.1644,0.1642,-0.001217,universe_snapshot,good
0b3102a0,AywAYdNJnSLSXwKWYxDciPjqGRnwp4iZdQptuuQTpump,MICHI,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.003304,0.003304,0.0,universe_snapshot,good
0b3102a0,766whddpsQHS8wy7viUfmuGPrMri1kgGMFwfZMdepump,MONA,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.000407,0.000407,0.0,universe_snapshot,good
0b3102a0,5xyefUMWotwpymF16oTcZiRrv68bXeXne89RbYEHmTkT,69,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,1.605e-05,1.605e-05,0.0,universe_snapshot,good
0b3102a0,9jpwUpdJV8y3Hg3Keg8FnYkEMFZ8HqNECqrmHHBVpump,HEHE,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,8.401e-06,8.401e-06,0.0,universe_snapshot,good
0b3102a0,5LFvLupAoK5ahUreeSdG47MaK2p3GamxE6r1XZwmpump,PROP,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0001511,0.0001511,0.0,universe_snapshot,good
0b3102a0,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,FWOG,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.005816,0.005816,0.0,universe_snapshot,good
0b3102a0,Hqr34r4nmmejFQ1YCmiVMpTkvG4eYSFPTtDuWgefpump,BNKTO,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.0001021,0.0001021,0.0,universe_snapshot,good
0b3102a0,HBVnKYMkJVHSqm4WcYisGzZhWG4ugwdUgXk7UVYypump,Human,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,3.195e-05,3.195e-05,0.0,universe_snapshot,good
0b3102a0,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,Pnut ,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.04447,0.04443,-0.000899,universe_snapshot,good
0b3102a0,Df6yfrKC8kZE3KNkrHERKzAetSxbrWeniQfyJY4Jpump,CHILLGUY,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.009618,0.009624,0.000624,universe_snapshot,good
0b3102a0,HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3,PYTH,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,0.04616,0.04613,-0.00065,universe_snapshot,good
0b3102a0,5Y82ZXTCe8qGpvHurG1pyma416Cvg7oSAejJ4sXxpump,Sim,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,1.603e-05,1.603e-05,0.0,universe_snapshot,good
0b3102a0,5LsptCQnV82SemsBbdXKowCpDpZGyRHHwqn3ATiApump,UXR,2026-03-11T02:00:00+00:00,2026-03-11T02:00:00+00:00,2026-03-11T02:05:00+00:00,0.0,0.0,6.268e-05,6.268e-05,0.0,universe_snapshot,good
3407b8a8,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,WETH,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,2029.64,2031.59,0.000961,universe_snapshot,good
3407b8a8,EPuZ1X6pPzac3ELPsT59LStmgaSr4kBJvaAbL15Fpump,Distorted,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.001717,0.001717,0.0,universe_snapshot,good
3407b8a8,5kPosFqLTMLibiiR5Jvch9veDhNhemiC1J3xgXyJpump,LOBSTER,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0001361,0.0001361,0.0,universe_snapshot,good
3407b8a8,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.5955,0.5967,0.002015,universe_snapshot,good
3407b8a8,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,WBTC,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,69672.87,69766.71,0.001347,universe_snapshot,good
3407b8a8,5P8KkW5jrqdsrhTRGEA91FKdao7CxCb2hJYzLGtCpump,SPACE,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,9.967e-05,9.967e-05,0.0,universe_snapshot,good
3407b8a8,JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,JUP,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.1659,0.1659,0.0,universe_snapshot,good
3407b8a8,d4VnSVqaUBf3dTxUqdeD4L2ix3rvsEcis4kNv3npump,SIRI,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.000229,0.000229,0.0,universe_snapshot,good
3407b8a8,3guyMhp6p7USQUzwTYgXrKoer98rE398grT5RcPKpump,NemoClaw,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,8.87e-05,8.87e-05,0.0,universe_snapshot,good
3407b8a8,C4yDhKwkikpVGCQWD9BT2SJyHAtRFFnKPDM9Nyshpump,Life,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0004766,0.0004766,0.0,universe_snapshot,good
3407b8a8,4D9jZY6nkXnm3ofmWWJVcJrvtXDMfE5Zwy8rZMy5pump,JEW,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0006291,0.0006291,0.0,universe_snapshot,good
3407b8a8,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,mSOL,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,116.83,116.83,0.0,universe_snapshot,good
3407b8a8,D5WomD9VJ5GAer4SxbfaXJt9aSq1H62rUmWGNKnzpump,NailPigeon,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,8.535e-05,8.535e-05,0.0,universe_snapshot,good
3407b8a8,ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,BOME,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0004212,0.0004238,0.006173,universe_snapshot,good
3407b8a8,C9dJfTGUzhuqPWxh9mcDr66JZN4uzXh2gh9EWnEdpump,WAR,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.02813,0.02813,0.0,universe_snapshot,good
3407b8a8,1D2jtKqeNxfQ2bqwyG5UuL2pHNB4gqnz7YMKYQqpump,MWO,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0002869,0.0002869,0.0,universe_snapshot,good
3407b8a8,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,Fartcoin ,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.1547,0.1553,0.003878,universe_snapshot,good
3407b8a8,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,5.904e-06,5.916e-06,0.002033,universe_snapshot,good
3407b8a8,DUr5rZAfYduvihaiyMnfqgnhqYWbPWJXvK954qyTpump,SOLINU,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0001165,0.0001165,0.0,universe_snapshot,good
3407b8a8,7oXNE1dbpHUp6dn1JF8pRgCtzfCy4P2FuBneWjZHpump,WhiteHouse,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.000397,0.000397,0.0,universe_snapshot,good
3407b8a8,52nVoVk3BimAtvu2y9q1gnxqgR8pmjcc3v3byGnCuBa,SCUBA,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0003958,0.0003958,0.0,universe_snapshot,good
3407b8a8,8FSsdMVHLxbNqgWDDq2ihhKx69ja7QP6ZW5xy1Z8pump,5,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0002068,0.0002068,0.0,universe_snapshot,good
3407b8a8,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.9393,0.9408,0.001597,universe_snapshot,good
3407b8a8,89S7oVB4hui8ceJqhHreWB7fcxdthfvoB7z2pfJtpump,abcdefg,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0003726,0.0003726,0.0,universe_snapshot,good
3407b8a8,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,$WIF,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.1638,0.1644,0.003663,universe_snapshot,good
3407b8a8,DTWgi6rxhB8vLLvduTjDxEE5L3UNy6rtePoV4tQgpump,1%,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.000203,0.000203,0.0,universe_snapshot,good
3407b8a8,AywAYdNJnSLSXwKWYxDciPjqGRnwp4iZdQptuuQTpump,MICHI,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.003792,0.003792,0.0,universe_snapshot,good
3407b8a8,9YMN3QsKPrB4hrA5eUWTKkuvfXgAScCcSXoVXnGQpump,Impossible,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,1.165e-05,1.165e-05,0.0,universe_snapshot,good
3407b8a8,766whddpsQHS8wy7viUfmuGPrMri1kgGMFwfZMdepump,MONA,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.000378,0.000378,0.0,universe_snapshot,good
3407b8a8,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,bSOL,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,109.69,110.0032,0.002855,universe_snapshot,good
3407b8a8,5xyefUMWotwpymF16oTcZiRrv68bXeXne89RbYEHmTkT,69,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,2.108e-05,2.108e-05,0.0,universe_snapshot,good
3407b8a8,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,POPCAT,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.05056,0.05097,0.008109,universe_snapshot,good
3407b8a8,2gUNqbEvuimAmLq98er8MG5cnR9YZ3i7CdbMh2rkpump,ClaudePoop,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,7.571e-06,7.571e-06,0.0,universe_snapshot,good
3407b8a8,A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,FWOG,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.00583,0.005855,0.004288,universe_snapshot,good
3407b8a8,5LFvLupAoK5ahUreeSdG47MaK2p3GamxE6r1XZwmpump,PROP,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0001568,0.0001568,0.0,universe_snapshot,good
3407b8a8,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,Pnut ,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.04428,0.04435,0.001581,universe_snapshot,good
3407b8a8,Df6yfrKC8kZE3KNkrHERKzAetSxbrWeniQfyJY4Jpump,CHILLGUY,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.009596,0.009589,-0.000729,universe_snapshot,good
3407b8a8,HRfU5hY1SRJSb2YXk1zSVqe14PWETBe5epFqPaDipump,RETARDINU,2026-03-11T00:45:00+00:00,2026-03-11T00:45:00+00:00,2026-03-11T00:50:00+00:00,0.0,0.0,0.0001258,0.0001258,0.0,universe_snapshot,good
