cid,entry_date,entry_price,exit_date,exit_price,exit_type,gross_return,hold_days,es,recon_date
JITOSOL-USD,2025-09-01,241.6949462890625,2025-09-10,277.9491882324219,TP,0.15,9,E1,2025-08-31
FIDA-USD,2025-09-01,0.08333799988031387,2025-09-11,0.09583869986236095,TP,0.1499999999999999,10,E1,2025-08-31
GALA-USD,2025-09-01,0.015575000084936619,2025-09-11,0.01791125009767711,TP,0.14999999999999986,10,E1,2025-08-31
PONKE-USD,2025-09-01,0.09644400328397751,2025-09-11,0.11091060377657412,TP,0.14999999999999986,10,E1,2025-08-31
MYRO-USD,2025-09-01,0.021998999640345573,2025-09-11,0.025298849586397408,TP,0.14999999999999994,10,E1,2025-08-31
SLERF-USD,2025-09-01,0.07718800008296967,2025-09-09,0.08849599957466125,TP,0.14649944913116777,8,E1,2025-08-31
KMNO-USD,2025-09-01,0.05287899821996689,2025-09-10,0.06081084795296192,TP,0.14999999999999994,9,E1,2025-08-31
PYUSD-USD,2025-09-01,0.9995620250701904,2025-10-31,0.9995549917221069,MAXHOLD,-7.036429863371614e-06,60,E1,2025-08-31
HNT-USD,2025-09-01,2.5086240768432617,2025-09-03,2.307934150695801,SL,-0.07999999999999988,2,E1,2025-08-31
IOTX-USD,2025-09-01,0.027713000774383545,2025-09-04,0.02549596071243286,SL,-0.08000000000000002,3,E1,2025-08-31
ZETA-USD,2025-09-01,0.17893299460411072,2025-09-24,0.16461835503578187,SL,-0.07999999999999993,23,E1,2025-08-31
STSOL-USD,2025-09-01,239.05140686035156,2025-09-10,274.9091178894043,TP,0.14999999999999994,9,E1,2025-08-31
BSOL-USD,2025-09-01,244.27438354492188,2025-09-10,280.91554107666013,TP,0.1499999999999999,9,E1,2025-08-31
CHILLGUY-USD,2025-09-01,0.03866500034928322,2025-09-04,0.04418199881911278,TP,0.1426871439283935,3,E1,2025-08-31
ZEREBRO-USD,2025-09-01,0.020207000896334648,2025-09-04,0.018590440824627876,SL,-0.08,3,E1,2025-08-31
WIF-USD,2025-10-01,0.7641940116882324,2025-10-08,0.7030584907531738,SL,-0.07999999999999999,7,E1,2025-09-30
RAY-USD,2025-10-01,2.8549160957336426,2025-10-09,2.6265228080749514,SL,-0.07999999999999992,8,E1,2025-09-30
RENDER-USD,2025-10-01,3.548769950866699,2025-10-08,3.2648683547973634,SL,-0.07999999999999997,7,E1,2025-09-30
FARTCOIN-USD,2025-10-01,0.62956702709198,2025-10-04,0.6767060160636902,TP,0.07487525067735668,3,E1,2025-09-30
ORCA-USD,2025-10-01,2.010561943054199,2025-10-09,1.8497169876098634,SL,-0.07999999999999996,8,E1,2025-09-30
MNDE-USD,2025-10-01,0.14332400262355804,2025-10-04,0.13185808241367342,SL,-0.07999999999999989,3,E1,2025-09-30
MSOL-USD,2025-10-01,294.4431457519531,2025-10-09,270.8876940917969,SL,-0.0799999999999999,8,E1,2025-09-30
JITOSOL-USD,2025-10-01,273.3974914550781,2025-10-09,251.5256921386719,SL,-0.0799999999999999,8,E1,2025-09-30
FIDA-USD,2025-10-01,0.0828310027718544,2025-10-09,0.07620452255010605,SL,-0.07999999999999993,8,E1,2025-09-30
GALA-USD,2025-10-01,0.015430999919772148,2025-10-09,0.014196519926190377,SL,-0.07999999999999993,8,E1,2025-09-30
PONKE-USD,2025-10-01,0.08897899836301804,2025-10-08,0.0818606784939766,SL,-0.0799999999999999,7,E1,2025-09-30
SLERF-USD,2025-10-01,0.08138599991798401,2025-10-09,0.07487511992454529,SL,-0.07999999999999996,8,E1,2025-09-30
KMNO-USD,2025-10-01,0.0722310021519661,2025-10-04,0.083065652474761,TP,0.14999999999999986,3,E1,2025-09-30
PYUSD-USD,2025-10-01,0.999783992767334,2025-11-30,0.9995129704475403,MAXHOLD,-0.00027108087522338686,60,E1,2025-09-30
HNT-USD,2025-10-01,2.6356699466705322,2025-10-07,2.4248163509368896,SL,-0.08,6,E1,2025-09-30
ZETA-USD,2025-10-01,0.16657400131225586,2025-10-06,0.17834100127220154,TP,0.07064127575279606,5,E1,2025-09-30
STSOL-USD,2025-10-01,268.7919006347656,2025-10-09,247.28854858398438,SL,-0.07999999999999999,8,E1,2025-09-30
BSOL-USD,2025-10-01,276.723388671875,2025-10-09,254.585517578125,SL,-0.07999999999999997,8,E1,2025-09-30
CHILLGUY-USD,2025-10-01,0.039719998836517334,2025-10-04,0.04261799901723862,TP,0.07296073176258383,3,E1,2025-09-30
WIF-USD,2025-11-01,0.5352349877357483,2025-11-02,0.49241618871688847,SL,-0.07999999999999992,1,E1,2025-10-31
RAY-USD,2025-11-01,1.6753220558166504,2025-11-02,1.5412962913513184,SL,-0.07999999999999997,1,E1,2025-10-31
RENDER-USD,2025-11-01,2.3292179107666016,2025-11-02,2.1428804779052735,SL,-0.07999999999999999,1,E1,2025-10-31
FARTCOIN-USD,2025-11-01,0.33878400921821594,2025-11-02,0.31168128848075866,SL,-0.08000000000000003,1,E1,2025-10-31
ORCA-USD,2025-11-01,1.5537300109863281,2025-11-02,1.429431610107422,SL,-0.07999999999999989,1,E1,2025-10-31
MNDE-USD,2025-11-01,0.10701099783182144,2025-11-02,0.09845011800527573,SL,-0.07999999999999999,1,E1,2025-10-31
MSOL-USD,2025-11-01,248.9127655029297,2025-11-02,228.99974426269532,SL,-0.07999999999999999,1,E1,2025-10-31
JITOSOL-USD,2025-11-01,230.86834716796875,2025-11-02,212.39887939453126,SL,-0.07999999999999995,1,E1,2025-10-31
FIDA-USD,2025-11-01,0.05789700150489807,2025-11-02,0.05326524138450623,SL,-0.07999999999999992,1,E1,2025-10-31
GALA-USD,2025-11-01,0.010437999852001667,2025-11-02,0.009602959863841534,SL,-0.07999999999999995,1,E1,2025-10-31
PONKE-USD,2025-11-01,0.05839899927377701,2025-11-02,0.05372707933187485,SL,-0.07999999999999993,1,E1,2025-10-31
SLERF-USD,2025-11-01,0.012161999940872192,2025-11-02,0.011189039945602417,SL,-0.07999999999999999,1,E1,2025-10-31
KMNO-USD,2025-11-01,0.06190099939703941,2025-11-02,0.05694891944527626,SL,-0.07999999999999999,1,E1,2025-10-31
PYUSD-USD,2025-11-01,0.9995549917221069,2025-12-31,0.9996100068092346,MAXHOLD,5.503958019648474e-05,60,E1,2025-10-31
HNT-USD,2025-11-01,2.38303804397583,2025-11-02,2.192395000457764,SL,-0.07999999999999989,1,E1,2025-10-31
IOTX-USD,2025-11-01,0.01155600044876337,2025-11-02,0.010631520412862302,SL,-0.07999999999999992,1,E1,2025-10-31
ZETA-USD,2025-11-01,0.11693800240755081,2025-11-02,0.10758296221494675,SL,-0.08000000000000002,1,E1,2025-10-31
STSOL-USD,2025-11-01,226.07118225097656,2025-11-02,207.98548767089844,SL,-0.08,1,E1,2025-10-31
BSOL-USD,2025-11-01,234.05252075195312,2025-11-02,215.32831909179689,SL,-0.07999999999999996,1,E1,2025-10-31
CHILLGUY-USD,2025-11-01,0.02784699946641922,2025-11-02,0.025619239509105683,SL,-0.07999999999999997,1,E1,2025-10-31
ZEREBRO-USD,2025-11-01,0.04306099936366081,2025-11-02,0.03961611941456795,SL,-0.07999999999999999,1,E1,2025-10-31
WIF-USD,2025-12-01,0.3455809950828552,2025-12-02,0.3974181443452835,TP,0.14999999999999997,1,E1,2025-11-30
RAY-USD,2025-12-01,1.0022250413894653,2025-12-02,1.1453419923782349,TP,0.14279921682095967,1,E1,2025-11-30
RENDER-USD,2025-12-01,1.5659290552139282,2025-12-14,1.440654730796814,SL,-0.07999999999999995,13,E1,2025-11-30
FARTCOIN-USD,2025-12-01,0.320235013961792,2025-12-02,0.3499569892883301,TP,0.09281300929224524,1,E1,2025-11-30
ORCA-USD,2025-12-01,1.2588579654693604,2025-12-10,1.1581493282318116,SL,-0.07999999999999993,9,E1,2025-11-30
MNDE-USD,2025-12-01,0.06491799652576447,2025-12-03,0.07178100198507309,TP,0.10571807243904785,2,E1,2025-11-30
MSOL-USD,2025-12-01,170.04380798339844,2025-12-02,194.4672393798828,TP,0.14363023085714982,1,E1,2025-11-30
JITOSOL-USD,2025-12-01,158.0266876220703,2025-12-03,173.24424743652344,TP,0.09629740421343749,2,E1,2025-11-30
FIDA-USD,2025-12-01,0.043845999985933304,2025-12-14,0.04033831998705864,SL,-0.07999999999999997,13,E1,2025-11-30
GALA-USD,2025-12-01,0.006767000071704388,2025-12-02,0.007763999979943037,TP,0.14733262859084578,1,E1,2025-11-30
PONKE-USD,2025-12-01,0.03217799961566925,2025-12-14,0.029603759646415713,SL,-0.07999999999999992,13,E1,2025-11-30
KMNO-USD,2025-12-01,0.057927001267671585,2025-12-17,0.05329284116625786,SL,-0.07999999999999993,16,E1,2025-11-30
PYUSD-USD,2025-12-01,0.9995129704475403,2026-01-30,0.9994059801101685,MAXHOLD,-0.00010704247021819072,60,E1,2025-11-30
HNT-USD,2025-12-01,1.8914090394973755,2025-12-14,1.7400963163375855,SL,-0.07999999999999995,13,E1,2025-11-30
ZETA-USD,2025-12-01,0.0831340029835701,2025-12-14,0.0764832827448845,SL,-0.07999999999999988,13,E1,2025-11-30
STSOL-USD,2025-12-01,153.58790588378906,2025-12-02,175.84664916992188,TP,0.14492510434366293,1,E1,2025-11-30
BSOL-USD,2025-12-01,159.76992797851562,2025-12-02,183.0091094970703,TP,0.1454540401475281,1,E1,2025-11-30
ZEREBRO-USD,2025-12-01,0.030162999406456947,2025-12-02,0.034687449317425484,TP,0.14999999999999983,1,E1,2025-11-30
WIF-USD,2026-01-01,0.301256000995636,2026-01-03,0.3464444011449814,TP,0.14999999999999997,2,E1,2025-12-31
RAY-USD,2026-01-01,0.9755169749259949,2026-01-03,1.121844521164894,TP,0.14999999999999986,2,E1,2025-12-31
RENDER-USD,2026-01-01,1.378972053527832,2026-01-02,1.5858178615570067,TP,0.14999999999999988,1,E1,2025-12-31
FARTCOIN-USD,2026-01-01,0.29006099700927734,2026-01-02,0.3335701465606689,TP,0.14999999999999988,1,E1,2025-12-31
ORCA-USD,2026-01-01,1.1011569499969482,2026-01-04,1.2319819927215576,TP,0.11880689916634676,3,E1,2025-12-31
MSOL-USD,2026-01-01,170.94253540039062,2026-01-12,196.5590362548828,TP,0.14985445719809798,11,E1,2025-12-31
JITOSOL-USD,2026-01-01,158.65390014648438,2026-01-12,182.1946258544922,TP,0.14837785699735573,11,E1,2025-12-31
GALA-USD,2026-01-01,0.0062870001420378685,2026-01-03,0.007230050163343548,TP,0.14999999999999986,2,E1,2025-12-31
KMNO-USD,2026-01-01,0.05659700185060501,2026-01-17,0.05206924170255661,SL,-0.07999999999999996,16,E1,2025-12-31
PYUSD-USD,2026-01-01,0.9996100068092346,2026-03-02,1.0000050067901611,MAXHOLD,0.00039515408833026557,60,E1,2025-12-31
HNT-USD,2026-01-01,1.5208539962768555,2026-01-09,1.399185676574707,SL,-0.07999999999999999,8,E1,2025-12-31
ZETA-USD,2026-01-01,0.0713450014591217,2026-01-05,0.08089499920606613,TP,0.13385657791900468,4,E1,2025-12-31
STSOL-USD,2026-01-01,153.94369506835938,2026-01-12,177.03524932861328,TP,0.14999999999999997,11,E1,2025-12-31
BSOL-USD,2026-01-01,160.56765747070312,2026-01-12,184.60682678222656,TP,0.14971364526451772,11,E1,2025-12-31
ZEREBRO-USD,2026-01-01,0.02569499984383583,2026-01-02,0.028301000595092773,TP,0.10142053968068485,1,E1,2025-12-31
WIF-USD,2026-02-01,0.2540769875049591,2026-02-04,0.23375082850456239,SL,-0.07999999999999997,3,E1,2026-01-31
RAY-USD,2026-02-01,0.703794002532959,2026-02-03,0.6474904823303222,SL,-0.08000000000000003,2,E1,2026-01-31
RENDER-USD,2026-02-01,1.4981659650802612,2026-02-04,1.3783126878738403,SL,-0.08000000000000002,3,E1,2026-01-31
FARTCOIN-USD,2026-02-01,0.2163349986076355,2026-02-04,0.19902819871902466,SL,-0.07999999999999997,3,E1,2026-01-31
ORCA-USD,2026-02-01,0.8877350091934204,2026-02-04,0.8167162084579468,SL,-0.07999999999999999,3,E1,2026-01-31
MSOL-USD,2026-02-01,142.88392639160156,2026-02-02,131.45321228027345,SL,-0.07999999999999993,1,E1,2026-01-31
JITOSOL-USD,2026-02-01,126.78634643554688,2026-02-03,116.64343872070313,SL,-0.07999999999999996,2,E1,2026-01-31
GALA-USD,2026-02-01,0.004699999932199717,2026-02-04,0.004323999937623739,SL,-0.07999999999999999,3,E1,2026-01-31
PONKE-USD,2026-02-01,0.03579200059175491,2026-02-02,0.03292864054441452,SL,-0.07999999999999993,1,E1,2026-01-31
KMNO-USD,2026-02-01,0.03411800041794777,2026-02-04,0.031388560384511946,SL,-0.08000000000000004,3,E1,2026-01-31
PYUSD-USD,2026-02-01,0.9994059801101685,2026-03-15,0.9996583461761475,MAXHOLD,0.00025251606554443933,42,E1,2026-01-31
HNT-USD,2026-02-01,0.9676039814949036,2026-02-02,0.8901956629753113,SL,-0.08,1,E1,2026-01-31
ZETA-USD,2026-02-01,0.059282999485731125,2026-02-04,0.05454035952687264,SL,-0.07999999999999992,3,E1,2026-01-31
STSOL-USD,2026-02-01,128.58294677734375,2026-02-02,118.29631103515625,SL,-0.08,1,E1,2026-01-31
BSOL-USD,2026-02-01,134.10791015625,2026-02-02,123.37927734375,SL,-0.07999999999999996,1,E1,2026-01-31
WIF-USD,2026-03-01,0.1903650015592575,2026-03-03,0.21456700563430786,TP,0.12713473525498156,2,E1,2026-02-28
RAY-USD,2026-03-01,0.5882030129432678,2026-03-15,0.6116718649864197,MAXHOLD,0.03989923806360275,14,E1,2026-02-28
RENDER-USD,2026-03-01,1.33788001537323,2026-03-09,1.4713809490203857,TP,0.0997854307659367,8,E1,2026-02-28
FARTCOIN-USD,2026-03-01,0.15347599983215332,2026-03-03,0.17412599921226501,TP,0.13454872033865392,2,E1,2026-02-28
ORCA-USD,2026-03-01,0.8676319718360901,2026-03-04,0.9977767676115036,TP,0.14999999999999997,3,E1,2026-02-28
MSOL-USD,2026-03-01,113.70613098144531,2026-03-15,120.13858795166016,MAXHOLD,0.05657088949112602,14,E1,2026-02-28
JITOSOL-USD,2026-03-01,105.54216003417969,2026-03-15,111.35157775878906,MAXHOLD,0.05504357427143809,14,E1,2026-02-28
PYUSD-USD,2026-03-01,0.9998170137405396,2026-03-15,0.9996583461761475,MAXHOLD,-0.00015869660368998816,14,E1,2026-02-28
HNT-USD,2026-03-01,1.2788829803466797,2026-03-05,1.1765723419189453,SL,-0.07999999999999999,4,E1,2026-02-28
ZETA-USD,2026-03-01,0.05290500074625015,2026-03-15,0.05046575143933296,MAXHOLD,-0.046106214393921575,14,E1,2026-02-28
STSOL-USD,2026-03-01,102.15762329101562,2026-03-15,106.95250701904297,MAXHOLD,0.04693613235664455,14,E1,2026-02-28
BSOL-USD,2026-03-01,106.87064361572266,2026-03-15,112.71847534179688,MAXHOLD,0.05471878458130568,14,E1,2026-02-28
